cutoff_date,codneg,nomres,doc_env,per_fim,shares_outstanding,net_debt,ebit,roic,market_cap,enterprise_value,earnings_yield,rank_final
2020-04-09,BRML3,BR MALLS PAR,2020-03-12 21:19:02,2019-12-31,872728000.0,1938394000.0,1968032000.0,0.1455135242565917,8386916079.999999,6448522079.999999,0.3051911702533862,14.0
2020-04-09,LEVE3,METAL LEVE,2020-03-30 18:43:09,2019-12-31,128308500.0,250297000.0,345441000.0,0.2232611256997087,2185093755.0,1934796755.0,0.17854123390857143,15.0
2020-04-09,AGRO3,BRASILAGRO,2019-09-02 23:24:50,2019-06-30,56888916.0,196385000.0,186876000.0,0.1735285323487953,983609357.64,787224357.64,0.2373859474575086,16.0
2020-04-09,CVCB3,CVC BRASIL,2020-09-01 09:42:07,2019-12-31,149181579.0,1465625000.0,276502000.0,0.1220855864547352,1882671526.9799998,417046526.9799998,0.6630003659358136,17.0
2020-04-09,KLBN4,KLABIN S/A,2020-02-06 08:46:17,2019-12-31,5409801840.0,14354357000.0,2526374000.0,0.121136307078712,17149071832.8,2794714832.799999,0.9039827499927243,18.0
2020-04-09,TEND3,TENDA,2020-03-19 18:25:13,2019-12-31,104344000.0,-200016000.0,290731000.0,0.2524379326782398,2410346400.0,2610362400.0,0.11137572315629432,19.0
2020-04-09,PARD3,IHPARDINI,2020-03-31 17:36:52,2019-12-31,130979000.0,101745000.0,235098000.0,0.29453483521068,2540992600.0,2439247600.0,0.09638135956349819,20.0
2020-04-09,MTRE3,MITRE REALTY,2020-03-31 00:06:06,2019-12-31,56100000.0,87451000.0,42190000.0,0.2798190693479068,590172000.0,502721000.0,0.0839232894587654,21.0
2020-04-09,SEER3,SER EDUCA,2020-03-27 00:09:27,2019-12-31,128721560.0,-124285000.0,260270000.0,0.2197849524110308,2095586996.8000002,2219871996.8,0.11724549900858498,22.0
2020-04-09,TIMP3,TIM PART S/A,2020-02-11 21:27:45,2019-12-31,2421032479.0,-910201000.0,4514857000.0,0.2097824248057197,32320783594.649998,33230984594.649998,0.13586287180689996,23.0
2020-04-09,VIVA3,VIVARA S.A.,2020-03-23 19:35:18,2019-12-31,236197769.0,-165490483.0,292922539.0,0.3169355223780144,3769716393.2400002,3935206876.2400002,0.0744363760819306,24.0
2020-04-09,YDUQ3,YDUQS PART,2020-03-23 17:15:29,2019-12-31,309089000.0,1042540000.0,900018000.0,0.2171390714160948,8431947920.0,7389407920.0,0.12179839166329309,25.0
2020-04-09,TUPY3,TUPY,2020-03-03 18:28:00,2019-12-31,144178000.0,643951000.0,356591000.0,0.1176342320956246,1810875680.0,1166924680.0,0.3055818478361431,26.0
2020-04-09,ARZZ3,AREZZO CO,2020-05-08 18:42:07,2019-12-31,90954000.0,-96899000.0,223102000.0,0.3436716309391039,3449885220.0,3546784220.0,0.06290261435752074,27.0
2020-04-09,SLCE3,SLC AGRICOLA,2020-03-26 16:12:12,2019-12-31,190595000.0,974997000.0,558712000.0,0.1411096277281155,3874796349.9999995,2899799349.9999995,0.19267264129844022,28.0
2020-04-09,FLRY3,FLEURY,2020-02-19 19:58:12,2019-12-31,316744460.0,752146000.0,560179000.0,0.2230791654089287,6882857115.8,6130711115.8,0.09137259763493226,29.0
2020-04-09,MOVI3,MOVIDA,2020-03-10 18:10:00,2019-12-31,298921014.0,2097080000.0,468188000.0,0.1064528399785451,2971274879.16,874194879.1599998,0.5355647935731155,30.0
2021-04-12,CMIN3,CSNMINERACAO,2021-02-22 23:18:36,2020-12-31,181001902.0,-1648932000.0,6302388000.0,0.7039599498032172,1701417878.8,3350349878.8,1.8811133845690575,1.0
2021-04-12,INTB3,INTELBRAS,2021-04-07 12:23:04,2020-12-31,28161111.0,-252617000.0,386374000.0,0.5339511589758614,613348997.58,865965997.58,0.4461768719323253,2.0
2021-04-12,TASA4,TAURUS ARMAS,2021-03-19 00:03:01,2020-12-31,96129483.0,675178000.0,434323000.0,0.6053729404401997,2212900698.66,1537722698.6599998,0.2824455933299789,3.0
2021-04-12,BEEF3,MINERVA,2021-02-25 19:55:11,2020-12-31,548426499.0,5180609000.0,1793773000.0,0.2979352335724148,6120439728.84,939830728.8400002,1.9086128437340952,4.0
2021-04-12,JBSS3,JBS,2021-03-24 19:20:51,2020-12-31,2623373646.0,46226962000.0,20503095000.0,0.2283929165618028,84210294036.6,37983332036.600006,0.5397919008328077,5.0
2021-04-12,POWE3,FOCUS ON,2021-03-25 19:56:40,2020-12-31,23601013.0,18226000.0,79355000.0,0.3302495338926621,338438526.42,320212526.42,0.24781978671226523,6.0
2021-04-12,CYRE3,CYRELA REALT,2021-03-18 17:20:56,2020-12-31,399743000.0,861104000.0,2204877000.0,0.3311753912593658,10157469630.0,9296365630.0,0.23717623507456645,7.0
2021-04-12,RAPT4,RANDON PART,2021-03-11 19:59:12,2020-12-31,345776000.0,1144699000.0,1014440000.0,0.2663366994297248,4871983840.0,3727284840.0,0.27216594479535405,8.0
2021-04-12,POSI3,POSITIVO TEC,2021-03-17 17:19:12,2020-12-31,141800000.0,218772000.0,277676000.0,0.2218018867170962,1290380000.0,1071608000.0,0.25912087255787564,9.0
2021-04-12,ASAI3,ASSAI,2021-03-01 20:32:48,2020-12-31,268352000.0,4299000000.0,2068000000.0,0.3622350674373796,20786545920.0,16487545920.0,0.1254280054796657,10.0
2021-04-12,PLPL3,PLANOEPLANO,2021-03-25 18:12:41,2020-12-31,204256000.0,86466000.0,150509000.0,0.4753766463472411,1427749440.0,1341283440.0,0.11221267296045942,11.0
2021-04-12,ALLD3,ALLIED,2021-03-01 19:30:34,2020-12-31,80415000.0,61052000.0,270385000.0,0.2269017714257422,1411283250.0,1350231250.0,0.2002508829506057,12.0
2021-04-12,SEER3,SER EDUCA,2021-03-26 00:46:01,2020-12-31,128721560.0,-90051000.0,313194000.0,0.2343501671610163,1722294472.8000002,1812345472.8000002,0.1728114229325869,13.0
2021-04-12,LOGN3,LOG-IN,2021-03-09 18:00:19,2020-12-31,105489191.0,680432000.0,192760000.0,0.1863504753986629,1638247136.23,957815136.23,0.2012496907897189,14.0
2021-04-12,JHSF3,JHSF PART,2021-02-18 18:11:19,2020-12-31,684810641.0,525917000.0,816171000.0,0.1875137848895554,4677256678.03,4151339678.0299997,0.1966042442441883,15.0
2021-04-12,PCAR3,P.ACUCAR-CBD,2021-02-23 20:49:46,2020-12-31,268352000.0,440000000.0,2629000000.0,0.1524323070678958,9700924800.0,9260924800.0,0.28388093595145053,16.0
2021-04-12,VALE3,VALE,2021-02-25 21:17:09,2020-12-31,5284474000.0,8003529000.0,52067618000.0,0.2755053292295641,545304872060.0,537301343060.0,0.09690580280977569,17.0
2021-04-12,CRFB3,CARREFOUR BR,2021-02-17 21:03:42,2020-12-31,1985199050.0,106000000.0,4504000000.0,0.2626085942510641,45877950045.5,45771950045.5,0.09840087642153678,18.0
2021-04-12,ODPV3,ODONTOPREV,2021-03-04 18:14:30,2020-12-31,531294792.0,-736846000.0,514863000.0,1.0960618556262094,7076846629.440001,7813692629.440001,0.06589240509156037,19.0
2021-04-12,GOAU4,GERDAU MET,2021-02-24 08:18:57,2020-12-31,1087243204.0,8402538000.0,5186310000.0,0.1264128028771842,15090935671.52,6688397671.52,0.7754189052011561,20.0
2021-04-12,BRFS3,BRF SA,2021-02-25 19:35:26,2020-12-31,812473246.0,14513643000.0,2846793000.0,0.1220376130382171,19791848272.56,5278205272.560001,0.5393486711855878,21.0
2021-04-12,CURY3,CURY S/A,2021-03-22 18:42:16,2020-12-31,291875088.0,-154195000.0,225022000.0,0.4609293065023597,2936263385.28,3090458385.28,0.0728118524655729,22.0
2021-04-12,SMTO3,SAO MARTINHO,2020-06-29 22:41:38,2020-03-31,354011329.0,4566785000.0,1185833000.0,0.1498501098318422,10836286780.69,6269501780.690001,0.1891430996402861,23.0
2021-04-12,RANI3,IRANI,2021-02-26 08:01:05,2020-12-31,256720000.0,242015000.0,165515000.0,0.1609794052568872,1435064800.0,1193049800.0,0.13873268324591312,24.0
2021-04-12,KLBN4,KLABIN S/A,2021-02-10 07:58:00,2020-12-31,5617892756.0,19782263000.0,3214766000.0,0.1330228330968678,33314104043.079998,13531841043.079998,0.23757048207745451,25.0
2021-04-12,USIM3,USIMINAS,2021-02-12 07:57:07,2020-12-31,1253079108.0,1100258000.0,2928465000.0,0.163250927004306,25575344594.28,24475086594.28,0.11965085347989751,26.0
2021-04-12,SLCE3,SLC AGRICOLA,2021-03-17 20:10:18,2020-12-31,190595000.0,813230000.0,780930000.0,0.1969912377708178,9255293200.0,8442063200.0,0.09250463796575226,27.0
2021-04-12,LPSB3,LOPES BRASIL,2021-03-29 23:13:17,2020-12-31,147555000.0,-138752000.0,35574000.0,1.0267851988685563,621206550.0,759958550.0,0.046810447754025535,28.0
2021-04-12,SMLS3,SMILES,2021-03-08 22:42:32,2020-12-31,124158953.0,-735148000.0,210253000.0,0.3417747651093988,2664451131.38,3399599131.38,0.061846409495537186,29.0
2021-04-12,EUCA4,EUCATEX,2021-03-29 22:40:37,2020-12-31,92619000.0,420933000.0,194356000.0,0.1021766879267526,914149529.9999999,493216529.9999999,0.39405816346017447,30.0
2022-04-11,BRKM3,BRASKEM,2022-03-16 19:43:41,2021-12-31,797207834.0,22861694000.0,26043547000.0,0.8960288757243032,35619246023.12,12757552023.120003,2.0414219713000046,1.0
2022-04-11,SYNE3,SYN PROP TEC,2022-02-25 00:12:00,2021-12-31,152644000.0,860170000.0,1634237000.0,0.449625082469751,943339920.0,83169920.0,19.649375639654338,2.0
2022-04-11,BRAP4,BRADESPAR,2022-03-29 06:35:35,2021-12-31,393097000.0,-294709000.0,8017274000.0,1.1122588321112592,12846409960.0,13141118960.0,0.6100906646080616,3.0
2022-04-11,GOAU4,GERDAU MET,2022-02-23 07:39:32,2021-12-31,1087243204.0,6484661000.0,20984569000.0,0.4187891156020001,12709873054.76,6225212054.76,3.3709002706107842,4.0
2022-04-11,USIM3,USIMINAS,2022-02-11 07:52:46,2021-12-31,1253079108.0,-723972000.0,11490462000.0,0.4861726259767964,15199849580.04,15923821580.04,0.7215894716129528,5.0
2022-04-11,TASA4,TAURUS ARMAS,2022-03-15 17:55:37,2021-12-31,118099545.0,436769000.0,973565000.0,0.8155067447579861,2873361929.85,2436592929.85,0.39955997084007544,6.0
2022-04-11,PETR4,PETROBRAS,2022-02-23 22:36:50,2021-12-31,13044496930.0,265778000000.0,210831000000.0,0.3217030665635171,442730225804.19995,176952225804.19995,1.191457180274677,7.0
2022-04-11,GGBR4,GERDAU,2022-02-23 07:39:08,2021-12-31,1719658728.0,7252827000.0,21023022000.0,0.4198853985489792,50420393904.96,43167566904.96,0.48700965811405117,8.0
2022-04-11,JBSS3,JBS,2022-03-21 18:41:00,2021-12-31,2373866570.0,68033650000.0,32270103000.0,0.2785979445632436,91037782959.5,23004132959.5,1.4027958826708762,9.0
2022-04-11,VALE3,VALE,2022-02-24 19:18:54,2021-12-31,5132458000.0,10472000000.0,141335000000.0,0.6810340673637546,482656350320.00006,472184350320.00006,0.29932165245251574,10.0
2022-04-11,CMIN3,CSNMINERACAO,2022-03-09 20:33:03,2021-12-31,5485838838.0,-6220763000.0,9469498000.0,1.21754629942735,32092157202.3,38312920202.3,0.24716200044264772,11.0
2022-04-11,ENAT3,ENAUTA PART,2022-03-17 21:43:45,2021-12-31,265806905.0,-2248785000.0,2114632000.0,1.103021343917226,5778642114.7,8027427114.7,0.2634258735439204,12.0
2022-04-11,BEEF3,MINERVA,2022-02-23 21:43:02,2021-12-31,606700828.0,6102696000.0,2035418000.0,0.3012387323221387,8251131260.8,2148435260.8,0.9473955474190474,13.0
2022-04-11,DEXP3,DEXXOS PAR,2022-03-23 08:53:07,2021-12-31,94013535.0,251248000.0,254073000.0,0.3253254560610309,714502866.0,463254866.0,0.548451875300971,14.0
2022-04-11,SUZB3,SUZANO S.A.,2022-02-09 18:00:34,2021-12-31,1361263584.0,58529578000.0,18180191000.0,0.2466625469841085,74120802148.8,15591224148.800003,1.1660528273143491,15.0
2022-04-11,EUCA4,EUCATEX,2022-03-30 20:18:52,2021-12-31,92619000.0,380810000.0,549721000.0,0.2422935779007784,928968570.0,548158570.0,1.0028503248612897,16.0
2022-04-11,PLPL3,PLANOEPLANO,2022-04-19 17:17:28,2021-12-31,204256000.0,114599000.0,163760000.0,0.3792303310160205,614810560.0,500211560.0,0.32738147834888104,17.0
2022-04-11,RANI3,IRANI,2022-02-24 07:33:49,2021-12-31,256720000.0,386053000.0,435824000.0,0.3243966651060558,1653276800.0,1267223800.0,0.34392030831491643,18.0
2022-04-11,PTBL3,PORTOBELLO,2022-03-17 22:16:43,2021-12-31,147530000.0,572674000.0,288741000.0,0.3108649474446912,1313017000.0,740343000.0,0.3900097657437161,19.0
2022-04-11,LEVE3,METAL LEVE,2022-03-28 17:45:22,2021-12-31,128308500.0,-88891000.0,722621000.0,0.445536502596935,3037062195.0,3125953195.0,0.23116820851823408,20.0
2022-04-11,CURY3,CURY S/A,2022-03-24 16:23:07,2021-12-31,291875088.0,-300348000.0,376368000.0,0.8593269099045618,2183225658.2400002,2483573658.2400002,0.15154291830696717,21.0
2022-04-11,KLBN4,KLABIN S/A,2022-02-18 19:38:06,2021-12-31,5617892756.0,20915984000.0,5506874000.0,0.196658542427239,24831085981.52,3915101981.5200005,1.4065723002857793,22.0
2022-04-11,RAPT4,RANDON PART,2022-02-24 19:36:51,2021-12-31,329331000.0,1812935000.0,1100515000.0,0.2163100040784837,3392109300.0,1579174300.0,0.6968926735953086,23.0
2022-04-11,ALLD3,ALLIED,2022-04-27 12:11:23,2021-12-31,93221000.0,-338125000.0,407510000.0,0.3472331099734831,1382467430.0,1720592430.0,0.23684284139271727,24.0
2022-04-11,PARD3,IHPARDINI,2022-02-10 20:22:26,2021-12-31,130979000.0,64278000.0,359094000.0,0.3830993909354033,2347143680.0,2282865680.0,0.15729966206334137,25.0
2022-04-11,FESA4,FERBASA,2022-03-04 18:20:09,2021-12-31,88320000.0,-196923000.0,800842000.0,0.3684817397609963,3887846400.0000005,4084769400.0000005,0.19605562066735024,26.0
2022-04-11,SLCE3,SLC AGRICOLA,2022-03-15 23:58:48,2021-12-31,212422599.0,2447979000.0,1913367000.0,0.3074148605691948,10293999147.54,7846020147.540001,0.24386465545846284,27.0
2022-04-11,JALL3,JALLESMACHAD,2021-06-23 08:15:11,2021-03-31,294697091.0,707215000.0,519708000.0,0.2819599413627836,2890978462.71,2183763462.71,0.2379873135870926,28.0
2022-04-11,PDTC3,PADTEC,2022-03-15 18:02:05,2021-12-31,78450000.0,20339000.0,55339000.0,0.3722120584357932,401664000.0,381325000.0,0.1451229266373828,29.0
2022-04-11,POSI3,POSITIVO TEC,2022-03-30 18:17:00,2021-12-31,141800000.0,541595000.0,303149000.0,0.1759164047593625,1210971999.9999998,669376999.9999998,0.45288230698096904,30.0
